audio_path,客語漢字,客語拼音
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/egj20fdk1m.wav,即一定會崩𠊎保證你愛𠊎人離開這莫戇想離開這個山坑个路即在埤頭遐裡事實上猶擱有另外一條路在崁个另外一裡係仙人掌峽谷,cid43 rhid24 ten55 bbue55 ben11 ngai53 boo31 zhin31 hen53 oi31 ngai53 ngin53 li53 koi11 lia24 mo55 ngong11 siong55 li53 koi11 li24 gai31 san11 kang11 e55 lu55 cid43 da55 bi11 teu53 ga24 le31 su55 shid43 shong55 ia53 goo24 rhiu11 lin55 nguai55 rhid24 teeu53 lu55 da55 kam31 e55 lin55 nguai55 rhid24 le31 he55 sien11 ngin53 zhong31 giab43 gu24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/t07pfbgbhy.wav,𠊎个屋下遐遐個擋路个真大擱得人驚个崁討仰子啊𫣆人毋行起去𫣆人鑽空過去鑽空唷時間根本毋罅你人團結个時麼个事情攏做會著个,ngai53 e55 bbu24 ha11 ga24 ga24 gai31 dong31 lu55 e55 zhin11 tai55 goo24 ded24 ngin53 giang11 e55 kam31 too31 ngiong55 zi31 a11 een11 ngin53 m55 hang53 ki31 kui31 een11 ngin53 zon31 kung11 goo31 kui31 zon31 kung11 io11 shi53 geen11 gun11 bun31 m55 la55 hen53 ngin53 ton53 gied24 e55 shi53 bboo24 gai31 su55 cin53 lung31 zoo31 bbue55 choo55 e55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/s5qql04y4f.wav,仰子你想會用無會用,ngiong55 zu31 hen53 siong55 bbue55 rhung55 mo53 bbue55 rhung55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/r8gk47nejv.wav,佢人用遐種方式來達成協議猶擱真激烈咧你人大家準備離開攏準備好啊提絜你對這裡開始摟𠊎人討踅過去請你个人對另外一裡摟,gui53 ngin53 rhung55 ga24 zhung31 fong11 shid24 loi53 tad43 shin53 hiab43 ngi55 ia53 goo24 zhin11 gid24 lied43 le11 hen53 ngin53 tai55 ga11 zhin31 pi55 li53 koi11 lung31 zhin31 pi55 hoo31 a11 te55 gied24 hen53 doi31 li24 le31 koi11 shi31 leu31 ngai53 ngin53 too31 se55 goo31 kui31 ciang31 hen53 e55 ngin53 doi31 lin55 nguai55 rhid24 le31 leu31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/3tiyh4rvqx.wav,手腳愛緊哦䀴起來釣魚日變成摟泥日啊另外个人即盡量鬥相共好團隊𫣆人出發,shiu31 gio24 oi31 gin31 o24 ngiang31 ki31 loi53 deeu31 m53 ngid24 bien31 shin53 leu31 ni53 ngid24 a33 lin55 nguai55 e55 ngin53 cid43 cin55 liong55 deu31 siong11 kung55 hoo31 ton53 tui55 een11 ngin53 chid24 fad24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/pi7u4ko1s6.wav,獾族已經在另外一裡摟啊達拉里敢有擱較多个地動到現時猶真好無定著𫣆人會真好運哦壞啊,fan11 cu55 rhi31 gen11 da55 lin55 nguai55 rhid24 le31 leu31 a11 tad43 la11 li31 gam31 rhiu11 goo24 ka31 doo11 e55 ti55 tung11 doo31 hien55 shi53 ia53 zhin11 hoo31 mo53 ten55 chio55 een11 ngin53 bbue55 zhin11 hoo31 bbin55 o11 fai55 a33
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/fwb88jh4di.wav,提絜猶愛幾久𠊎人鑽過去啊,te55 gied24 ia53 oi31 gid24 giu31 ngai53 ngin53 zon31 goo31 kui31 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/vny26w76pt.wav,足好个大家入去磅空繼續加油做了真好大家獾族會拁你人渡路啦𠊎人猶吂做好个埤頭必開个時水會蔭入去磅空內底,ziu24 hoo31 e11 tai55 ga11 ngib43 kui31 bong55 kung11 ge31 siu55 ga11 rhiu53 zoo31 leeu31 zhin11 hoo31 tai55 ga11 fan11 cu55 bbue55 ga11 hen53 ngin53 tu31 lu55 la11 ngai53 ngin53 ia53 mang11 zoo31 hoo31 e11 bi11 teu53 bid24 koi11 e55 shi53 fi31 bbue55 rhim11 ngib43 kui31 bong55 kung11 nui55 de31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/tt8zyp87zm.wav,愛拁堵起來用麼个堵,oi31 ga11 du31 ki31 loi53 rhung55 bboo24 gai31 du31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/8cnm1qoc7f.wav,熊岩佢應該會用拁磅空堵个遐隻熊對你人來講敢係真要緊著啦老一輩講熊岩會保護佢人𫣆人來䀴望敢係真个路卡𠊎來啊,him53 ngam53 gui53 en31 goi11 bbue55 rhung55 ga11 bong55 kung11 du31 e11 ga24 zha24 him53 doi31 hen53 ngin53 loi53 gong31 gam31 he55 zhin11 rhio31 gin31 choo55 la11 loo31 rhid24 bue31 gong31 him53 ngam53 bbue55 boo31 fu55 gui53 ngin53 een11 ngin53 loi53 ngiang31 mong55 gam31 he55 zhin11 e11 lu55 ka31 ngai53 loi53 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/55cg37tjod.wav,王國戰隊變身,ong53 gud24 zhen31 tui55 bien31 shin11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/0o1sm2h9pa.wav,埤頭崩去啊𫣆人出發,bi11 teu53 ben11 kui31 a11 een11 ngin53 chid24 fad24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/230o8iv5y9.wav,爪鉤,rhiau31 geu11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/wswaqbmyvg.wav,做了好大箍呆,zoo31 leeu31 hoo31 tai55 keu11 dai11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/9599r39x6z.wav,佢無倒落仰子佢無倒落𫣆人愛加一兜力量大家加油出力,gui53 mo53 doo31 loo55 ngiong55 zu31 gui53 mo53 doo31 loo55 een11 ngin53 oi31 ga11 rhid24 deu11 lid43 liong55 tai55 ga11 ga11 rhiu53 chid24 lid43
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/njv7vrq4r8.wav,做了好大家這滿𫣆人來*去䀴遐兜熊和獾作垺了仰子,zoo31 leeu31 hoo31 tai55 ga11 li24 man31 een11 ngin53 loi53*kui31 lui33 ngiang31 ga24 deu11 him53 ham55 fan11 zoo24 pu53 leeu31 ngiong55 zi31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/w6s3av0wjf.wav,𠊎人个莊頭真歹勢無去啊,ngai53 ngin53 e55 zong11 teu53 zhin11 painn31 she31 mo53 kui31 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/vk7em8pxf3.wav,𠊎人个物件攏無去啊毋係攏無去啊你人个族人安全啊,ngai53 ngin53 e55 mi55 kien55 lung31 mo53 kui31 a11 m11 he55 lung31 mo53 kui31 a11 hen53 ngin53 e55 cu55 ngin53 on11 cien53 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/pg1plnqd7g.wav,這滿𠊎人个屋下即係你人个屋下有欠物件盡量講好無,li24 man31 ngai53 ngin53 e55 bbu24 ha11 cid43 he55 hen53 ngin53 e55 bbu24 ha11 rhiu11 kiam31 mi55 kien55 cin55 liong55 gong31 hoo31 mo53
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/vc9uo52hwc.wav,感謝你人做个這兜事真歡喜佢人和好啊遐當然啊熊和獾攏佮意和平个,gam31 cia55 hen53 ngin53 zoo31 e55 li24 deu11 she55 zhin11 fan11 hi31 gui53 ngin53 foo53 hoo31 a11 ga24 dong11 rhen53 a33 him53 ham55 fan11 lung31 ga24 rhi31 foo53 pin53 e11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/t5gzy269rh.wav,𠊎知遐個表情毋使擘心小朋友這台纜車係真安全个干若快活坐个即好啊𫣆人真緊即會到位熊爪山啊討出發啊哦,ngai53 di11 ga24 gai31 bio31 cin53 m55 su31 ba24 sim11 sio31 pen53 rhiu31 li24 tai53 lam31 chia11 he55 zhin11 on11 cien53 e11 gan11 na31 kuai31 bbad43 coo11 e11 cid43 hoo31 a11 een11 ngin53 zhin11 gin31 cid43 bbue55 doo31 bbi55 him53 rhiau31 san11 a11 too31 chid24 fad24 a11 o24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/9hq0hz1bcx.wav,𫣆人討䀴著雪啊哦,een11 ngin53 too31 ngiang31 choo55 sied24 a33 o24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/ssvbms4cmt.wav,落雪啊足好个𠊎頭佮意雪啊足歡喜个你會用在面上行面上賞會用食會用食毋過頭好个係雪會用來剷𠊎會剷歸條街个雪,loo55 sied24 a33 ziu24 hoo31 e11 ngai53 teu53 ga24 rhi31 sied24 a33 ziu24 fan11 hi31 e11 hen53 bbue55 rhung55 da55 min31 shong55 hang53 min31 shong55 song31 bbue55 rhung55 shied43 bbue55 rhung55 shied43 m55 goo31 teu53 hoo31 e11 he55 sied24 bbue55 rhung55 loi53 can31 ngai53 bbue55 can31 gui11 teeu53 ge11 gai31 sied24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/vgt5ls9gvx.wav,等你䀴著𠊎个剷雪機即知諾文阿叔即像你个共款擱無像你个亞提細義兜𠊎猶想講𠊎真細義啊,den31 hen53 ngiang31 choo55 ngai53 e55 can31 sied24 gi11 cid43 di11 no55 bbun53 a11 shu24 cid43 ciong55 hen53 gai31 kung55 kuan31 goo24 mo53 ciong55 hen53 gai31 a31 te53 se31 ngi55 deu11 ngai53 ia53 siong55 gong31 ngai53 zhin11 se31 ngi55 a33
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/xqt3c8jk0j.wav,這足酷个啊仰子操作這敢係變成阿爾法金剛个開關無算係啦你愛抑遐個開關擱來掛這個特別个手落,lia24 ziu24 ku53 e11 a11 ngiong55 zi31 cau11 zoo24 li24 gam31 he55 bien31 shin53 a11 ngi31 fad24 gim11 gong11 e55 koi11 guan11 mo53 son31 he55 la11 hen53 oi31 ed24 ga24 gai31 koi11 guan11 goo24 loi53 gua31 li24 gai31 ted43 pied43 e55 shiu31 lob24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/ujora28i2n.wav,巨無霸跳躍亞提等个,gi31 bbu53 ba31 teeu31 rhio24 a31 te53 den31 e11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/65bj01fn6t.wav,諾文阿叔你無仰子嗬𠊎應該愛較細義兜你嘛愛細義一兜你無相信𠊎哦毋係按啦𠊎干若希望你安全定啊講著安全嗬,no55 bbun53 a11 shu24 hen53 mo53 ngiong55 zi31 honn31 ngai53 en31 goi11 oi31 ka31 se31 ngi55 deu11 hen53 ma11 oi31 se31 ngi55 rhid24 deu11 hen53 mo53 siong11 sin31 ngai53 o11 m11 he55 an24 la11 ngai53 gan11 na31 hi11 mong55 hen53 on11 cien53 ten11 a31 gong31 choo55 on11 cien53 honn31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/wvizjh5t4x.wav,𠊎去提一兜冰角摀𠊎手猶有提一兜物件得你墊你在剷雪个時會用墊个恁你即會安全擱快活啊𠊎隨轉來諾文阿叔𠊎無時間啊,ngai53 kui31 te55 rhid24 deu11 bin11 goo24 bbu31 ngai53 shiu31 ia53 rhiu11 te55 rhid24 deu11 mi55 kien55 dad24 hen53 teeb24 hen53 da55 can31 sied24 e55 shi53 bbue55 rhung55 teeb24 e55 en24 hen53 cid43 bbue55 on11 cien53 goo24 kuai31 bbad43 a11 ngai53 sui53 zhen31 loi53 no55 bbun53 a11 shu24 ngai53 mo53 shi53 geen11 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/jk0o7pogaw.wav,𠊎猶愛去剷雪呢,ngai53 ia53 oi31 kui31 can31 sied24 ne31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/fsrflmbvw9.wav,𠊎䀴這兜雪仰子剷嘛剷毋會了,ngai53 ngiang31 li24 deu11 sied24 ngiong55 zi31 can31 ma11 can31 m11 bboi55 leeu31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/w40ki3bm7q.wav,著啊,choo55 a33
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/excwmfnqun.wav,無擊著無擊著無著失禮你這係在加無閒个啦捷巴利呔會無䀴著達里拉捉著啊著𠊎感覺這擺係達里拉佮捷巴利贏啊,mo53 gid43 choo55 mo53 gid43 choo55 mo53 choo55 shid24 li31 hen53 lia24 he55 da55 ga11 mo53 heen53 e11 la11 ciab43 ba11 li55 tag43 bbue55 mo53 ngiang31 choo55 tad43 li31 la11 zoo24 choo55 a33 choo55 ngai53 gam31 goo24 li24 bai31 he55 tad43 li31 la11 ga24 ciab43 ba11 li55 rhiang53 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/hf5ifhrsd1.wav,這嘛哪儕想愛燒牛奶,li24 ma31 ni55 sa53 siong55 oi31 shio11 ngiu53 nen11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/f15nm1jnfj.wav,遐係麼个,ga24 he55 bboo24 gai31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/maf4j4ldce.wav,毋使擘心大家救援黏時即來啊𠊎這滿即喊王國戰隊,m55 su31 ba24 sim11 tai55 ga11 giu31 bbien53 niam53 shi53 cid43 loi53 a11 ngai53 li24 man31 cid43 heem31 ong53 gud24 zhen31 tui55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/44yl8sm42b.wav,有人有麻煩啊遐係在熊爪山个纜車𠊎人隨過去大家出發,rhiu11 ngin53 rhiu11 ma53 fan53 a11 ga24 he55 de55 him53 rhiau31 san11 e55 lam31 cha11 ngai53 ngin53 sui53 goo31 kui31 tai55 ga11 chid24 fad24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/yd9py9c0et.wav,這實在足神奇个𠊎差不多拁歸莊个雪攏剷好啊呢,li24 shid43 cai55 ziu24 shin53 ki53 e11 ngai53 ca11 bud24 doo11 ga11 gui11 zong11 e55 sied24 lung31 can31 hoo31 a11 ne31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/vdflkybsbl.wav,歹勢纏恁誠久因為𠊎想討尋較軟个得你墊亞提亞提等下,painn31 she31 chen53 ngin31 shang53 giu31 rhin11 bbui11 ngai53 siong55 too31 cim53 ka31 ngien11 e11 dad24 hen53 teeb24 a31 te53 a31 te53 den31 ha55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/t2lhn0orbx.wav,有人有麻煩啊啊𠊎躐毋會著亞提有啊,rhiu11 ngin53 rhiu11 ma53 fan53 a11 a31 ngai53 liab43 m11 bboi55 choo55 a31 te53 rhiu11 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/lqsvobtsht.wav,亞提你在做麼个啊,a31 te55 hen53 de55 zoo31 bboo24 gai31 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/wsue1ucj9g.wav,亞提歇落來亞提,a31 te53 hied24 loo55 loi53 a31 te53
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/4e3ryb4kos.wav,有一粒山𫣆來䀴這寶貝有幾厲害,rhiu11 rhid24 liab43 san11 een11 loi53 ngiang31 lia24 boo31 bue31 rhiu11 gid24 li55 hoi55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/etc8d45au9.wav,壞啊壞啊壞啊亞提,fai55 a33 fai55 a33 fai55 a33 a31 te53
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/17bq8uwfrt.wav,諾文真歡喜你加入𠊎嘛係𠊎係講𠊎嘛係你係仰子諾文你个聲音無幾共樣呢𠊎真好啉燒牛奶个時燙著喉嚨,no55 bbun53 zhin11 fan11 hi31 hen53 ga11 ngib43 ngai53 ma11 he55 ngai53 he55 gong31 ngai53 ma11 he55 hen53 he55 ngiong55 zu31 no55 bbun53 hen53 e55 shang11 rhim11 mo53 gid24 kung55 rhiong55 ne31 ngai53 zhin11 hoo31 lim11 shio11 ngiu53 nen11 e55 shi53 tong31 choo55 heu53 lien53
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/6fpainfh14.wav,果然係諾文,goo31 rhen53 he55 no55 bbun53
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/m35wg5ok39.wav,無要緊啦救援真緊即會到位,mo53 rhio31 gin31 la11 giu31 bbien53 zhin11 gin31 cid43 bbue55 doo31 bbi55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/kvsp5yg87o.wav,係王國戰隊纜車在遐提絜係麼个情況䀴起來係有物件傷著纜索个鐵支啊按會真壞哦情況擱較壞啊根據𠊎个計算,he55 ong53 gud24 zhen31 tui55 lam31 cha11 da55 ga24 te55 gied24 he55 bboo24 gai31 cin53 kong31 ngiang31 ki31 loi53 he55 rhiu11 mi55 kien55 shong11 choo55 lam31 soo24 e55 teed24 gi11 a11 an24 bbue55 zhin11 fai55 o24 cin53 kong31 goo24 ka31 fai55 a33 gun11 gi31 ngai53 e55 ge31 son31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/2d99b4db8p.wav,纜車有真大个機會會跌落按即無時間擱纏啊𫣆人愛去遐粒山崠出發啦,lam31 cha11 rhiu11 zhin11 tai55 e55 gi11 fui55 bbue55 deed24 loo55 an24 cid43 mo53 shi53 geen11 goo24 chen53 a11 een11 ngin53 oi31 kui31 ga24 liab43 san11 dung31 chid24 fad24 la11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/zdjjcvi9sh.wav,佢即和湖鰡共款滑溜𠊎捉毋會核遐係你啦達里拉你有黏黏个輪毋過𠊎人無啊𫣆人愛變身阿爾法金剛去到位遐跡位,gui53 cid43 ham55 bbu53 liu11 kung55 kuan31 bbad43 liu11 ngai53 zoo24 m11 bboi55 hed43 ga24 he55 hen53 la11 tad43 li31 la11 hen53 rhiu11 neem53 neem53 e55 lien31 m55 goo31 ngai53 ngin53 mo53 a33 een11 ngin53 oi31 bien31 shin11 a11 ngi31 fad24 gim11 gong11 kui31 doo31 bbi55 ga24 zia24 bbi55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/mv8qk8r3gl.wav,哦壞啊王國戰隊變身,o11 fai55 a33 ong53 gud24 zhen31 tui55 bien31 shin11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/uivkux43b5.wav,諾文歸下攏好無歸下攏真好壞啊𠊎毋知討仰子操作𠊎根本即毋會曉駛𫣆人猶係行了傷慢𠊎有一個想法𠊎建議直接用推進器,no55 bbun53 gui11 ha55 lung31 hoo31 mo53 gui11 ha55 lung31 zhin11 hoo31 fai55 a33 ngai53 m11 di11 too31 ngiong55 zu31 cau11 zoo24 ngai53 gun11 bun31 cid43 m11 bboi55 hiau31 su31 een11 ngin53 ia53 he55 hang53 leeu31 shiong55 meen55 ngai53 rhiu11 rhid24 gai31 siong55 fad24 ngai53 gien31 ngi55 chid43 ziab24 rhung55 tui11 zin31 ki31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/2vm7ot06tv.wav,跳到遐纜車面上達里拉雪係粉和冰濫作垺有一兜仔無穩定毋過細義兜無定著即毋會雪崩啊無定著按𫣆人即按做啦好大家𫣆人行啦,teeu31 doo31 ga24 lam31 cha11 min31 shong55 tad43 li31 la11 sied24 he55 fun31 ham55 bin11 lam55 zoo24 pu53 rhiu11 rhid24 deu11 a53 mo53 bbun31 ten55 m55 goo31 se31 ngi55 dio11 mo53 ten55 choo55 cid43 m11 bboi55 sied24 ben11 a11 mo53 ten55 choo55 an24 een11 ngin53 cid43 an24 zoo31 la11 hoo31 tai55 ga11 een11 ngin53 hang53 la11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/cvabyrikfr.wav,遐害𫣆人个系統出現問題等𠊎來修理一下諾文你在做麼个啊大家敢有人䀴著遐個,ga24 hoi55 een11 ngin53 e55 he55 tung31 chid24 hien55 bbun55 te53 den31 ngai53 loi53 siu11 li31 rhid24 ha55 no55 bbun53 hen53 da55 zoo31 bboo24 gai31 a11 tai55 ga11 gam31 rhiu11 ngin53 ngiang31 choo55 ga24 gai31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/r58ivhpp5m.wav,佢親像討拁𫣆人講麼个𠊎想佢係食肚枵啊𠊎嘛無物件食𠊎𠊎會用問佢諾文阿叔,gui53 cin11 ciong55 too31 ga11 een11 ngin53 gong31 bboo24 gai31 ngai53 siong55 gui53 he55 shid43 du31 iau11 a11 ngai53 ma11 mo53 mi55 kien55 shied43 ngai53 ngai53 bbue55 rhung55 mun31 gui53 no55 bbun53 a11 shu24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/x9uyntqzjg.wav,亞提原來這個物件一直攏有對講機啊失禮啦𠊎毋係挑持造成麻煩个無要緊無要緊亞提拜託你聽好啊你拁𠊎講仰子用出巨無霸跳躍,a31 te53 ngien53 loi53 li24 gai31 mi55 kien55 rhid24 chid43 lung31 rhiu11 doi31 gong31 gi11 a11 shid24 li31 la11 ngai53 m11 he55 teeu11 di53 coo55 shin53 ma53 fan53 e11 mo53 rhio31 gin31 mo53 rhio31 gin31 a31 te53 bai31 too24 hen53 ten11 hoo31 a11 hen53 ga11 ngai53 gong31 ngiong55 zu31 rhung55 chid24 gi31 bbu53 ba31 teeu31 rhio24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/uuqwc73pax.wav,你想討跳過來毋會用按真誠危險你會著傷啊即像你講个亞提這真簡單𠊎相信你好啦你愛盡量攔緊走擱保持穩定,hen53 siong55 too31 teeu31 goo31 loi53 m11 bboi55 rhung55 an24 zhin11 shang53 bbui53 hiam31 hen53 bbue55 choo55 shong11 a11 cid43 ciong55 hen53 gong31 e11 a31 te53 lia24 zhin11 gien31 dan11 ngai53 siong11 sin31 hen53 hoo31 la11 hen53 oi31 cin55 liong55 lan53 gin31 zeu31 goo24 boo31 chi53 bbun31 ten55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/n5hrthqfv8.wav,𠊎知啊來啊哦,ngai53 di11 a11 loi53 a11 o24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/q93onpq4hs.wav,攔緊一兜,lan53 gin31 rhid24 deu11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/z7e5b637xp.wav,佢跳過來這裡啊,gui53 teeu31 goo31 loi53 li24 le31 a11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/fbvepuz5qo.wav,阿叔實在真誠厲害个系統修理好啊好啦𫣆人開始爪鉤,a11 shu24 shid43 cai55 zhin11 shang53 li55 hoi55 e11 he55 tung31 siu11 li31 hoo31 a11 hoo31 la11 een11 ngin53 koi11 shi31 rhiau31 geu11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/7sg92sflzj.wav,𫣆人猶吂離開樹林大家加油哦,een11 ngin53 ia53 mang11 li53 koi11 shi55 na53 tai55 ga11 ga11 rhiu53 o33
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/dxypverlod.wav,足好个,ziu24 hoo31 e11
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/mdw6ij5lak.wav,𫣆人會用擱做一擺無,een11 ngin53 bbue55 rhung55 goo24 zoo31 rhid24 bai31 mo53
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/r7dwn2xelh.wav,𠊎係仰子因為𠊎過頭保護你而且嘛毋罅相信你無要緊𠊎知你干若想討照顧𠊎好啦𠊎愛走啊𠊎猶愛轉去鏟雪呢,ngai53 he55 ngiong55 zi31 rhin11 bbui11 ngai53 goo31 teu53 boo31 fu55 hen53 rhi53 cia31 ma11 m55 la55 siong11 sin31 hen53 mo53 rhio31 gin31 ngai53 di11 hen53 gan11 na31 siong55 too31 zhio31 gu31 ngai53 hoo31 la11 ngai53 oi31 zeu31 a11 ngai53 ia53 oi31 zhen31 kui31 can31 sied24 ne31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/g7syhrlh6k.wav,𠊎个鏟雪機佢壞去啊毋使擘心亞提無麼个係史帕琪修毋會好个物件在這站時間𠊎會用鬥相共無,ngai53 e55 can31 sied24 gi11 gui53 fai55 kui31 a11 m55 su31 ba24 sim11 a31 te53 mo53 bboo24 gai31 he55 su31 pa31 ki53 siu11 m11 bboi55 hoo31 e55 mi55 kien55 da55 li24 cam55 shi53 geen11 ngai53 bbue55 rhung55 deu31 siong11 kung55 mo53
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/uowj8tm53x.wav,這係頭好个一日,lia24 he55 teu53 hoo31 e55 rhid24 ngid24
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/4u1eg9a8ue.wav,𠊎係自由長尾在灰熊村為你做个現場直播這係永遠毋會欠席个夢幻團隊王國戰隊大家攏猶好無,ngai53 he55 cu55 rhiu53 chong53 mui11 da55 fue11 him53 chen11 bbui55 hen53 zoo31 e11 hien55 chong53 chid43 boo31 lia24 he55 bbin31 bbien31 m11 bboi55 kiam31 sid24 e55 mong55 fan55 ton53 tui55 ong53 gud24 zhen31 tui55 tai55 ga11 lung31 ia53 hoo31 mo53
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/ma03ikm5j2.wav,就𠊎知个五王國个人若像攏有佢人頭愛个團隊成員毋過愛𠊎老實講𠊎自由長尾總係對一個時行个狼較有好感,ciu55 ngai53 di11 e11 m31 ong53 gud24 e55 ngin53 na55 ciong55 lung31 rhiu11 gui53 ngin53 teu53 oi31 e55 ton53 tui55 shin53 bbien53 m55 goo31 oi31 ngai53 loo31 shid43 gong31 ngai53 cu55 rhiu53 chong53 mui11 zung31 he55 doi31 rhid24 gai31 shi53 hang53 e55 long53 ka31 rhiu11 hoo31 gam31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/wpsrazvsln.wav,按哦𠊎無了解時行呢前樹林王國英雄嚎吠哈利,an24 o11 ngai53 mo53 leeu31 goi31 shi53 hang53 ne31 cien53 shi55 na53 ong53 gud24 en11 hiung53 hoo53 pui55 ha11 li55
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/u6jb1e3yo3.wav,嚎吠哈利嚎吠哈利係傳奇猶記得佢識一個人對爆發个火山救出狼个莊頭無抑係佢打敗過狐狸海賊,hoo53 pui55 ha11 li55 hoo53 pui55 ha11 li55 he55 chen53 ki53 ia53 ki31 ded24 gui53 shid24 rhid24 gai31 ngin53 doi31 bau31 fad24 e55 foo31 san11 giu31 chid24 long53 e55 zong11 teu53 mo53 ia31 he55 gui53 da31 pai55 goo31 fui53 li53 hoi31 ced43
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/vym00slkkw.wav,𠊎因為報導佢个故事來得著噗立茲獎安納波利斯落尾猶擱拁哈利立一座雕像呢,ngai53 rhin11 bbui11 boo31 too55 gui53 e55 gu31 su55 loi53 ded24 choo55 pu31 li55 zu11 ziong31 on11 nab43 poo11 li55 su11 loo55 mui11 ia53 goo24 ga11 ha11 li55 lib43 rhid24 coo55 deeu11 ciong55 ne31
data/dataset_2/熱身賽_媒體語料_詔安腔_1H/xp7351jtnd.wav,毋過先莫講這個偉大个英雄啊拁𠊎人講今日个任務係麼个樹林王國有一款用來治病个花蕾毋過蜂傷少無法度拁佢人來引粉,m55 goo31 sien11 mai31 gong31 li24 gai31 bbui31 tai55 e55 en11 hiung53 a11 ga11 ngai53 ngin53 gong31 gin11 ngid24 e55 rhim55 bbu55 he55 bboo24 gai31 shi55 na53 ong53 gud24 rhiu11 rhid24 kuan31 rhung55 loi53 chi55 piang55 e55 fa11 lui31 m55 goo31 pung11 shiong55 shio31 mo53 fad24 tu55 ga11 gui53 ngin53 loi53 rhin31 fun31
